fylke;region;komnr;aar;Laks under 3 kg (kg);Laks 3 - 6,9 kg (kg);Laks 7 kg og over (kg);Laks under 3 kg (stk);Laks 3 - 6,9 kg (stk);Laks 7 kg og over (stk)
17;1717 Frosta (-2017);1717;1995;76;163;52;34;33;6
17;1717 Frosta (-2017);1717;1996;0;28;58;0;5;6
17;1717 Frosta (-2017);1717;1997;0;0;0;0;0;0
17;1717 Frosta (-2017);1717;1998;0;0;0;0;0;0
17;1717 Frosta (-2017);1717;1999;0;0;0;0;0;0
17;1717 Frosta (-2017);1717;2000;0;0;0;0;0;0
17;1717 Frosta (-2017);1717;2001;:;:;:;:;:;:
17;1717 Frosta (-2017);1717;2002;:;:;:;:;:;:
17;1717 Frosta (-2017);1717;2003;:;:;:;:;:;:
17;1717 Frosta (-2017);1717;2004;24;255;131;12;53;15
17;1717 Frosta (-2017);1717;2005;:;:;:;:;:;:
17;1717 Frosta (-2017);1717;2006;70;99;16;36;21;2
17;1717 Frosta (-2017);1717;2007;17;124;55;9;29;6
17;1717 Frosta (-2017);1717;2008;:;:;:;:;:;:
17;1717 Frosta (-2017);1717;2009;:;:;:;:;:;:
17;1717 Frosta (-2017);1717;2010;0;0;0;0;0;0
17;1717 Frosta (-2017);1717;2011;0;0;0;0;0;0
17;1717 Frosta (-2017);1717;2012;0;0;0;0;0;0
17;1717 Frosta (-2017);1717;2013;0;0;0;0;0;0
17;1717 Frosta (-2017);1717;2014;0;0;0;0;0;0
17;1717 Frosta (-2017);1717;2015;0;0;0;0;0;0
17;1717 Frosta (-2017);1717;2016;0;0;0;0;0;0
17;1717 Frosta (-2017);1717;2017;0;0;0;0;0;0
17;1717 Frosta (-2017);1717;2018;0;0;0;0;0;0
17;1717 Frosta (-2017);1717;2019;0;0;0;0;0;0
17;1718 Leksvik (-2017);1718;1993;:;:;:;:;:;:
17;1718 Leksvik (-2017);1718;1994;:;:;:;:;:;:
17;1718 Leksvik (-2017);1718;1995;33;120;57;15;26;7
17;1718 Leksvik (-2017);1718;1996;:;:;:;:;:;:
17;1718 Leksvik (-2017);1718;1997;0;0;0;0;0;0
17;1718 Leksvik (-2017);1718;1998;:;:;:;:;:;:
17;1718 Leksvik (-2017);1718;1999;:;:;:;:;:;:
17;1718 Leksvik (-2017);1718;2000;0;0;0;0;0;0
17;1718 Leksvik (-2017);1718;2001;0;0;0;0;0;0
17;1718 Leksvik (-2017);1718;2002;:;:;:;:;:;:
17;1718 Leksvik (-2017);1718;2003;:;:;:;:;:;:
17;1718 Leksvik (-2017);1718;2004;0;0;0;0;0;0
17;1718 Leksvik (-2017);1718;2005;:;:;:;:;:;:
17;1718 Leksvik (-2017);1718;2006;:;:;:;:;:;:
17;1718 Leksvik (-2017);1718;2007;:;:;:;:;:;:
17;1718 Leksvik (-2017);1718;2008;:;:;:;:;:;:
17;1718 Leksvik (-2017);1718;2009;:;:;:;:;:;:
17;1718 Leksvik (-2017);1718;2010;0;0;0;0;0;0
17;1718 Leksvik (-2017);1718;2011;0;0;0;0;0;0
17;1718 Leksvik (-2017);1718;2012;0;0;0;0;0;0
17;1718 Leksvik (-2017);1718;2013;0;0;0;0;0;0
17;1718 Leksvik (-2017);1718;2014;0;0;0;0;0;0
17;1718 Leksvik (-2017);1718;2015;0;0;0;0;0;0
17;1718 Leksvik (-2017);1718;2016;0;0;0;0;0;0
17;1718 Leksvik (-2017);1718;2017;0;0;0;0;0;0
17;1718 Leksvik (-2017);1718;2018;0;0;0;0;0;0
17;1718 Leksvik (-2017);1718;2019;0;0;0;0;0;0
17;1719 Levanger (-2017);1719;1993;89;13;17;46;3;2
17;1719 Levanger (-2017);1719;1994;135;81;19;57;19;2
17;1719 Levanger (-2017);1719;1995;:;:;:;:;:;:
17;1719 Levanger (-2017);1719;1996;15;25;38;9;5;4
17;1719 Levanger (-2017);1719;1997;0;0;0;0;0;0
17;1719 Levanger (-2017);1719;1998;:;:;:;:;:;:
17;1719 Levanger (-2017);1719;1999;0;0;0;0;0;0
17;1719 Levanger (-2017);1719;2000;0;0;0;0;0;0
17;1719 Levanger (-2017);1719;2001;:;:;:;:;:;:
17;1719 Levanger (-2017);1719;2002;:;:;:;:;:;:
17;1719 Levanger (-2017);1719;2003;:;:;:;:;:;:
17;1719 Levanger (-2017);1719;2004;:;:;:;:;:;:
17;1719 Levanger (-2017);1719;2005;:;:;:;:;:;:
17;1719 Levanger (-2017);1719;2006;:;:;:;:;:;:
17;1719 Levanger (-2017);1719;2007;:;:;:;:;:;:
17;1719 Levanger (-2017);1719;2008;0;0;0;0;0;0
17;1719 Levanger (-2017);1719;2009;:;:;:;:;:;:
17;1719 Levanger (-2017);1719;2010;0;0;0;0;0;0
17;1719 Levanger (-2017);1719;2011;0;0;0;0;0;0
17;1719 Levanger (-2017);1719;2012;0;0;0;0;0;0
17;1719 Levanger (-2017);1719;2013;0;0;0;0;0;0
17;1719 Levanger (-2017);1719;2014;0;0;0;0;0;0
17;1719 Levanger (-2017);1719;2015;0;0;0;0;0;0
17;1719 Levanger (-2017);1719;2016;0;0;0;0;0;0
17;1719 Levanger (-2017);1719;2017;0;0;0;0;0;0
17;1719 Levanger (-2017);1719;2018;0;0;0;0;0;0
17;1719 Levanger (-2017);1719;2019;0;0;0;0;0;0
17;1721 Verdal (-2017);1721;1993;:;:;:;:;:;:
17;1721 Verdal (-2017);1721;1994;:;:;:;:;:;:
17;1721 Verdal (-2017);1721;1995;0;0;0;0;0;0
17;1721 Verdal (-2017);1721;1996;:;:;:;:;:;:
17;1721 Verdal (-2017);1721;1997;0;0;0;0;0;0
17;1721 Verdal (-2017);1721;1998;0;0;0;0;0;0
17;1721 Verdal (-2017);1721;1999;0;0;0;0;0;0
17;1721 Verdal (-2017);1721;2000;0;0;0;0;0;0
17;1721 Verdal (-2017);1721;2001;:;:;:;:;:;:
17;1721 Verdal (-2017);1721;2002;:;:;:;:;:;:
17;1721 Verdal (-2017);1721;2003;0;0;0;0;0;0
17;1721 Verdal (-2017);1721;2004;0;0;0;0;0;0
17;1721 Verdal (-2017);1721;2005;:;:;:;:;:;:
17;1721 Verdal (-2017);1721;2006;:;:;:;:;:;:
17;1721 Verdal (-2017);1721;2007;0;0;0;0;0;0
17;1721 Verdal (-2017);1721;2008;0;0;0;0;0;0
17;1721 Verdal (-2017);1721;2009;0;0;0;0;0;0
17;1721 Verdal (-2017);1721;2010;0;0;0;0;0;0
17;1721 Verdal (-2017);1721;2011;0;0;0;0;0;0
17;1721 Verdal (-2017);1721;2012;0;0;0;0;0;0
17;1721 Verdal (-2017);1721;2013;0;0;0;0;0;0
17;1721 Verdal (-2017);1721;2014;0;0;0;0;0;0
17;1721 Verdal (-2017);1721;2015;0;0;0;0;0;0
17;1721 Verdal (-2017);1721;2016;0;0;0;0;0;0
17;1721 Verdal (-2017);1721;2017;0;0;0;0;0;0
17;1721 Verdal (-2017);1721;2018;0;0;0;0;0;0
17;1721 Verdal (-2017);1721;2019;0;0;0;0;0;0
17;1723 Mosvik  (-2011);1723;1993;0;0;0;0;0;0
17;1723 Mosvik  (-2011);1723;1994;0;0;0;0;0;0
17;1723 Mosvik  (-2011);1723;1995;0;0;0;0;0;0
17;1723 Mosvik  (-2011);1723;1996;0;0;0;0;0;0
17;1723 Mosvik  (-2011);1723;1997;0;0;0;0;0;0
17;1723 Mosvik  (-2011);1723;1998;0;0;0;0;0;0
17;1723 Mosvik  (-2011);1723;1999;0;0;0;0;0;0
17;1723 Mosvik  (-2011);1723;2000;0;0;0;0;0;0
17;1723 Mosvik  (-2011);1723;2001;0;0;0;0;0;0
17;1723 Mosvik  (-2011);1723;2002;0;0;0;0;0;0
17;1723 Mosvik  (-2011);1723;2003;0;0;0;0;0;0
17;1723 Mosvik  (-2011);1723;2004;0;0;0;0;0;0
17;1723 Mosvik  (-2011);1723;2005;0;0;0;0;0;0
17;1723 Mosvik  (-2011);1723;2006;0;0;0;0;0;0
17;1723 Mosvik  (-2011);1723;2007;0;0;0;0;0;0
17;1723 Mosvik  (-2011);1723;2008;0;0;0;0;0;0
17;1723 Mosvik  (-2011);1723;2009;0;0;0;0;0;0
17;1723 Mosvik  (-2011);1723;2010;0;0;0;0;0;0
17;1723 Mosvik  (-2011);1723;2011;0;0;0;0;0;0
17;1723 Mosvik  (-2011);1723;2012;0;0;0;0;0;0
17;1723 Mosvik  (-2011);1723;2013;0;0;0;0;0;0
17;1723 Mosvik  (-2011);1723;2014;0;0;0;0;0;0
17;1723 Mosvik  (-2011);1723;2015;0;0;0;0;0;0
17;1723 Mosvik  (-2011);1723;2016;0;0;0;0;0;0
17;1723 Mosvik  (-2011);1723;2017;0;0;0;0;0;0
17;1723 Mosvik  (-2011);1723;2018;0;0;0;0;0;0
17;1723 Mosvik  (-2011);1723;2019;0;0;0;0;0;0
17;1724 Verran (-2017);1724;1993;0;0;0;0;0;0
17;1724 Verran (-2017);1724;1994;0;0;0;0;0;0
17;1724 Verran (-2017);1724;1995;0;0;0;0;0;0
17;1724 Verran (-2017);1724;1996;0;0;0;0;0;0
17;1724 Verran (-2017);1724;1997;0;0;0;0;0;0
17;1724 Verran (-2017);1724;1998;0;0;0;0;0;0
17;1724 Verran (-2017);1724;1999;0;0;0;0;0;0
17;1724 Verran (-2017);1724;2000;0;0;0;0;0;0
17;1724 Verran (-2017);1724;2001;0;0;0;0;0;0
17;1724 Verran (-2017);1724;2002;0;0;0;0;0;0
17;1724 Verran (-2017);1724;2003;0;0;0;0;0;0
17;1724 Verran (-2017);1724;2004;0;0;0;0;0;0
17;1724 Verran (-2017);1724;2005;0;0;0;0;0;0
17;1724 Verran (-2017);1724;2006;0;0;0;0;0;0
17;1724 Verran (-2017);1724;2007;0;0;0;0;0;0
17;1724 Verran (-2017);1724;2008;0;0;0;0;0;0
17;1724 Verran (-2017);1724;2009;0;0;0;0;0;0
17;1724 Verran (-2017);1724;2010;0;0;0;0;0;0
17;1724 Verran (-2017);1724;2011;0;0;0;0;0;0
17;1724 Verran (-2017);1724;2012;0;0;0;0;0;0
17;1724 Verran (-2017);1724;2013;0;0;0;0;0;0
17;1724 Verran (-2017);1724;2014;0;0;0;0;0;0
17;1724 Verran (-2017);1724;2015;0;0;0;0;0;0
17;1724 Verran (-2017);1724;2016;0;0;0;0;0;0
17;1724 Verran (-2017);1724;2017;0;0;0;0;0;0
17;1724 Verran (-2017);1724;2018;0;0;0;0;0;0
17;1724 Verran (-2017);1724;2019;0;0;0;0;0;0
17;1725 Namdalseid (-2017);1725;1993;2731;1929;1844;1313;388;197
17;1725 Namdalseid (-2017);1725;1994;6341;2932;3149;3149;647;349
17;1725 Namdalseid (-2017);1725;1995;2225;4910;3259;1159;946;345
17;1725 Namdalseid (-2017);1725;1996;1612;3968;4165;766;731;444
17;1725 Namdalseid (-2017);1725;1997;3435;2327;2658;1579;466;261
17;1725 Namdalseid (-2017);1725;1998;1548;5455;1979;801;1124;223
17;1725 Namdalseid (-2017);1725;1999;3269;5567;3597;1572;1078;384
17;1725 Namdalseid (-2017);1725;2000;6893;6714;3380;3464;1339;358
17;1725 Namdalseid (-2017);1725;2001;4462;7058;3082;2093;1355;335
17;1725 Namdalseid (-2017);1725;2002;1003;4221;1855;476;805;210
17;1725 Namdalseid (-2017);1725;2003;3798;2891;2483;1832;588;248
17;1725 Namdalseid (-2017);1725;2004;855;3777;2383;415;734;250
17;1725 Namdalseid (-2017);1725;2005;2605;4298;4859;1240;854;524
17;1725 Namdalseid (-2017);1725;2006;1136;4671;2561;546;931;270
17;1725 Namdalseid (-2017);1725;2007;539;1848;2117;246;387;219
17;1725 Namdalseid (-2017);1725;2008;1665;2908;2157;757;605;240
17;1725 Namdalseid (-2017);1725;2009;827;2041;1902;363;435;203
17;1725 Namdalseid (-2017);1725;2010;2703;2128;1874;1265;497;213
17;1725 Namdalseid (-2017);1725;2011;1897;6268;1947;859;1301;223
17;1725 Namdalseid (-2017);1725;2012;1226;1951;1773;553;428;195
17;1725 Namdalseid (-2017);1725;2013;639;3437;2017;269;685;227
17;1725 Namdalseid (-2017);1725;2014;2541;3793;2204;1092;801;257
17;1725 Namdalseid (-2017);1725;2015;2005;5566;3231;897;1149;379
17;1725 Namdalseid (-2017);1725;2016;793;3034;1733;356;604;204
17;1725 Namdalseid (-2017);1725;2017;4064;5705;2465;1831;1183;276
17;1725 Namdalseid (-2017);1725;2018;0;0;0;0;0;0
17;1725 Namdalseid (-2017);1725;2019;0;0;0;0;0;0
17;1729 Inderøy (-2011);1729;1993;198;78;111;104;17;14
17;1729 Inderøy (-2011);1729;1994;114;31;25;60;7;3
17;1729 Inderøy (-2011);1729;1995;52;134;19;27;29;2
17;1729 Inderøy (-2011);1729;1996;33;47;72;17;9;8
17;1729 Inderøy (-2011);1729;1997;0;0;0;0;0;0
17;1729 Inderøy (-2011);1729;1998;57;111;10;28;24;1
17;1729 Inderøy (-2011);1729;1999;:;:;:;:;:;:
17;1729 Inderøy (-2011);1729;2000;:;:;:;:;:;:
17;1729 Inderøy (-2011);1729;2001;75;380;130;35;75;16
17;1729 Inderøy (-2011);1729;2002;46;313;126;23;60;15
17;1729 Inderøy (-2011);1729;2003;480;359;53;226;83;6
17;1729 Inderøy (-2011);1729;2004;57;753;230;27;166;28
17;1729 Inderøy (-2011);1729;2005;:;:;:;:;:;:
17;1729 Inderøy (-2011);1729;2006;:;:;:;:;:;:
17;1729 Inderøy (-2011);1729;2007;74;495;169;30;108;20
17;1729 Inderøy (-2011);1729;2008;:;:;:;:;:;:
17;1729 Inderøy (-2011);1729;2009;:;:;:;:;:;:
17;1729 Inderøy (-2011);1729;2010;0;0;0;0;0;0
17;1729 Inderøy (-2011);1729;2011;0;0;0;0;0;0
17;1729 Inderøy (-2011);1729;2012;0;0;0;0;0;0
17;1729 Inderøy (-2011);1729;2013;0;0;0;0;0;0
17;1729 Inderøy (-2011);1729;2014;0;0;0;0;0;0
17;1729 Inderøy (-2011);1729;2015;0;0;0;0;0;0
17;1729 Inderøy (-2011);1729;2016;0;0;0;0;0;0
17;1729 Inderøy (-2011);1729;2017;0;0;0;0;0;0
17;1729 Inderøy (-2011);1729;2018;0;0;0;0;0;0
17;1729 Inderøy (-2011);1729;2019;0;0;0;0;0;0
17;1736 Snåase - Snåsa (-2017);1736;1993;0;0;0;0;0;0
17;1736 Snåase - Snåsa (-2017);1736;1994;0;0;0;0;0;0
17;1736 Snåase - Snåsa (-2017);1736;1995;0;0;0;0;0;0
17;1736 Snåase - Snåsa (-2017);1736;1996;0;0;0;0;0;0
17;1736 Snåase - Snåsa (-2017);1736;1997;0;0;0;0;0;0
17;1736 Snåase - Snåsa (-2017);1736;1998;0;0;0;0;0;0
17;1736 Snåase - Snåsa (-2017);1736;1999;0;0;0;0;0;0
17;1736 Snåase - Snåsa (-2017);1736;2000;0;0;0;0;0;0
17;1736 Snåase - Snåsa (-2017);1736;2001;0;0;0;0;0;0
17;1736 Snåase - Snåsa (-2017);1736;2002;0;0;0;0;0;0
17;1736 Snåase - Snåsa (-2017);1736;2003;0;0;0;0;0;0
17;1736 Snåase - Snåsa (-2017);1736;2004;0;0;0;0;0;0
17;1736 Snåase - Snåsa (-2017);1736;2005;0;0;0;0;0;0
17;1736 Snåase - Snåsa (-2017);1736;2006;0;0;0;0;0;0
17;1736 Snåase - Snåsa (-2017);1736;2007;0;0;0;0;0;0
17;1736 Snåase - Snåsa (-2017);1736;2008;0;0;0;0;0;0
17;1736 Snåase - Snåsa (-2017);1736;2009;0;0;0;0;0;0
17;1736 Snåase - Snåsa (-2017);1736;2010;0;0;0;0;0;0
17;1736 Snåase - Snåsa (-2017);1736;2011;0;0;0;0;0;0
17;1736 Snåase - Snåsa (-2017);1736;2012;0;0;0;0;0;0
17;1736 Snåase - Snåsa (-2017);1736;2013;0;0;0;0;0;0
17;1736 Snåase - Snåsa (-2017);1736;2014;0;0;0;0;0;0
17;1736 Snåase - Snåsa (-2017);1736;2015;0;0;0;0;0;0
17;1736 Snåase - Snåsa (-2017);1736;2016;0;0;0;0;0;0
