Vassdrag	Vdrnr	Aar	FangstHunnU3_Justert	FangstHunn37_Justert	FangstHunnO7_Justert	GytingHunnU3	GytingHunn37	GytingHunnO7	AndelHunnU3	AndelHunn37	AndelHunnO7
Kvina	025.Z	2000	120.1936904	281.4588477	80.87291465	119.1149769	526.261328	205.740156	0.401205132	0.701955877	0.554763515
Kvina	025.Z	2001	107.2192338	265.6339701	79.99669285	134.1276155	456.4682897	196.461138	0.40163152	0.695127389	0.554836389
Kvina	025.Z	2002	111.0522108	268.9356604	83.70350945	130.8076921	494.3376005	218.9504133	0.402241856	0.702067663	0.544082448
Kvina	025.Z	2003	102.2104847	277.6605729	80.70549299	145.6230238	623.2137801	227.3307347	0.398196239	0.702726127	0.549908084
Kvina	025.Z	2004	107.9346383	272.8672615	73.58083337	132.9132106	495.6234542	250.7547975	0.399530965	0.69992052	0.550761088
Kvina	025.Z	2005	112.4447235	276.1265223	79.16266349	131.9120471	524.1685942	209.5949687	0.395077697	0.697898595	0.55562737
Kvina	025.Z	2006	105.2415063	269.9191301	82.94480888	135.6478614	568.3880371	257.7306696	0.398579053	0.705268814	0.548515791
Kvina	025.Z	2007	116.0798516	285.3549883	80.31629921	140.9700509	538.6485991	200.9112373	0.395504543	0.694416964	0.553890282
Kvina	025.Z	2008	114.6281552	278.2238455	77.75180103	125.8787901	515.4765979	239.778431	0.400987726	0.709656092	0.546688228
Kvina	025.Z	2009	116.4997407	269.3422683	84.5802917	134.8562978	434.0690125	263.8914	0.401585436	0.697428465	0.546526243
Kvina	025.Z	2010	111.8883946	269.1568358	76.65299152	118.9296776	552.1848224	221.4024462	0.403215775	0.703998264	0.542996398
Kvina	025.Z	2011	105.3225769	277.1839291	81.97124589	146.3927716	557.9960684	255.7003473	0.405677596	0.698746794	0.551190809
Kvina	025.Z	2012	111.4144088	265.7420991	78.66766515	141.796272	433.2571182	267.4530287	0.401883747	0.698128082	0.549708614
Kvina	025.Z	2013	114.8484145	253.3050124	78.88721515	138.7685968	642.5063725	301.3670536	0.407669333	0.697601916	0.548925759
Kvina	025.Z	2014	112.379047	267.533267	88.80440284	104.0765985	559.0847229	175.6513346	0.393109618	0.702174401	0.554269711
Kvina	025.Z	2015	106.7318391	276.7344264	84.78630293	123.3873913	518.5756134	258.0382978	0.403091172	0.691684803	0.553175803
Kvina	025.Z	2016	111.3837116	277.977222	77.74152548	131.6937418	462.2862755	194.9234785	0.396248631	0.701267296	0.54640873
Kvina	025.Z	2017	100.254463	273.5351114	83.05246524	138.6926479	499.7129979	216.5332702	0.390037575	0.689588048	0.554505325
Kvina	025.Z	2018	107.3775433	267.7552241	83.53545712	135.1921428	546.8768488	250.6494836	0.400850988	0.707198326	0.544859735
Kvina	025.Z	2019	114.8531238	282.7451129	80.80406684	148.1882725	651.7593969	217.4692075	0.397908198	0.705647029	0.553156678
Lygna	024.Z	1993	193.8165417	187.9756203	15.21461162	152.5849106	225.7714277	37.42921166	0.406365699	0.690777771	0.548719626
Lygna	024.Z	1994	180.3870473	201.315989	17.75668219	132.4176735	380.4140851	38.98743298	0.39170113	0.714135138	0.542882648
Lygna	024.Z	1995	182.783915	203.3714747	15.68603094	157.131197	262.3620567	43.65680384	0.398345318	0.696448223	0.544699832
Lygna	024.Z	1996	178.4311173	204.3649521	17.74378674	149.4698406	271.4284766	40.02928852	0.397007181	0.698748508	0.548336231
Lygna	024.Z	1997	191.5749372	190.6172633	23.39718015	179.4144586	166.0464075	60.21968658	0.40074784	0.707901834	0.556551105
Lygna	024.Z	1998	181.8933382	182.1663737	15.11930317	152.1853782	260.4018683	42.1691857	0.408450867	0.693955716	0.54835771
Lygna	024.Z	1999	195.7003437	193.0111889	16.21486516	157.3409028	262.0324958	34.48154639	0.397990042	0.687870323	0.552529823
Lygna	024.Z	2000	181.4385977	192.4323421	21.3196288	147.7837062	245.2704667	50.34144418	0.401996456	0.708577351	0.534484125
Lygna	024.Z	2001	192.9350349	195.8921218	13.4695969	155.4619573	351.8324701	37.85933199	0.396637638	0.704030968	0.550533333
Lygna	024.Z	2002	191.8652319	179.7988268	17.09657477	176.5206326	247.1651483	47.06981965	0.402900701	0.695522071	0.552405912
Lygna	024.Z	2003	189.3261439	191.0175306	22.18414169	154.0047205	356.6325059	38.1526178	0.405661082	0.70490823	0.548220839
Lygna	024.Z	2004	174.2893892	187.7295534	17.40729863	159.0650652	262.7967862	49.023233	0.40124148	0.700406507	0.55475996
Lygna	024.Z	2005	176.2452393	190.6225132	15.17687371	162.6062137	310.927556	40.05428346	0.396570828	0.695679588	0.544693398
Lygna	024.Z	2006	192.2422108	184.9703926	15.28993968	165.6940112	279.7846838	36.40582537	0.403046705	0.690536433	0.537453253
Lygna	024.Z	2007	179.1072872	198.5774401	17.55272285	147.9071727	328.0426537	43.39344369	0.416353329	0.706381843	0.549200992
Lygna	024.Z	2008	186.8726585	199.8386349	15.34124606	162.7106761	343.3300451	38.51071518	0.401328823	0.702653504	0.536858486
Lygna	024.Z	2009	190.8185161	182.3742842	15.2279382	169.0917302	228.0245878	34.53772062	0.400607029	0.698263998	0.550584432
Lygna	024.Z	2010	201.8900411	195.4249039	13.71240576	166.8766261	244.7831153	27.95684958	0.396429666	0.707058569	0.557055691
Lygna	024.Z	2011	198.808976	189.0852905	18.67899163	141.0546956	295.5898525	28.01850672	0.40837392	0.69267884	0.55689877
Lygna	024.Z	2012	186.3172552	198.7478839	17.45282325	160.8316587	267.0622024	41.01936945	0.402070048	0.702771657	0.557315522
Lygna	024.Z	2013	197.2647121	187.5689957	17.78369436	158.6034569	320.409288	38.9203713	0.396020228	0.704831766	0.549741171
Lygna	024.Z	2014	181.8217458	185.465459	16.9999904	177.3250276	290.5213757	43.0640886	0.410609955	0.701454821	0.552103919
Lygna	024.Z	2015	186.839309	190.0248082	17.63247845	148.263183	334.8549651	39.46013389	0.398477063	0.695795217	0.551306479
Lygna	024.Z	2016	191.3067503	188.4382614	15.69949518	161.0672317	261.1636997	32.50279509	0.40661251	0.70230736	0.546175112
Lygna	024.Z	2017	183.3750714	187.032962	16.02107795	153.9529963	260.5993296	34.93971754	0.400259305	0.694680891	0.551677923
Lygna	024.Z	2018	179.643341	181.9985867	22.82779633	158.9305624	308.6242701	42.3690634	0.401347088	0.693369313	0.549409545
Lygna	024.Z	2019	178.1821534	194.3421331	22.66797469	160.692962	401.12876	41.27648485	0.405404601	0.701282061	0.5497496
Mandalselva	022.Z	1993	1343.8656	2061.326768	241.3657196	1377.848634	3029.6656	401.9192227	0.547397893	0.707670981	0.546961848
Mandalselva	022.Z	1994	1340.69336	1925.085677	236.8940324	1557.467489	2878.830447	441.1887723	0.555612847	0.692779603	0.547375871
Mandalselva	022.Z	1995	1315.917079	1958.673537	267.0077654	1651.55713	3299.504579	394.2993758	0.546331775	0.694095991	0.547752223
Mandalselva	022.Z	1996	1272.617899	1933.891367	255.7238917	1886.400397	2648.422568	396.0759578	0.537416247	0.696796712	0.551485928
Mandalselva	022.Z	1997	1249.383326	1869.111256	262.6560712	1559.606532	3211.454625	351.6658291	0.547602807	0.700592922	0.553598828
Mandalselva	022.Z	1998	1358.335659	1977.744629	267.5311762	1580.958835	2874.487838	396.9207444	0.557069822	0.714150343	0.549912553
Mandalselva	022.Z	1999	1283.978036	1917.16717	267.8324851	1539.245565	2929.351438	408.2765514	0.551202385	0.690411	0.55395739
Mandalselva	022.Z	2000	1287.768406	1918.57265	256.6092261	1475.69536	2628.820727	403.7003911	0.546702834	0.693090789	0.551410934
Mandalselva	022.Z	2001	1284.493511	1908.593976	264.7973225	2026.356008	2812.414114	420.6712283	0.551929913	0.701259038	0.551258292
Mandalselva	022.Z	2002	1300.793975	1987.004679	267.3486083	1548.551343	2840.770846	560.321183	0.548058198	0.696297213	0.551572346
Mandalselva	022.Z	2003	1269.873151	2024.278479	252.8787951	1757.140512	2552.487649	412.9491397	0.54878496	0.69954743	0.541322743
Mandalselva	022.Z	2004	1267.717006	1923.692642	246.9292625	1403.59772	3024.162451	417.6348996	0.546854027	0.69742477	0.550124119
Mandalselva	022.Z	2005	1300.257088	1974.850724	255.6990085	1793.251879	3379.655171	347.0443651	0.551627974	0.69488977	0.54411671
Mandalselva	022.Z	2006	1299.393007	1870.627535	241.2783964	1408.867985	2673.016704	370.279879	0.545281016	0.698298724	0.549822438
Mandalselva	022.Z	2007	1313.40356	2010.209287	261.9640944	1533.685036	2820.366246	401.925692	0.548122423	0.698994766	0.547063703
Mandalselva	022.Z	2008	1269.406278	1900.773662	254.4455317	1783.589966	2799.012572	360.4048516	0.556054131	0.699982667	0.553014018
Mandalselva	022.Z	2009	1295.880873	1992.262436	268.0427924	1433.111525	2873.608569	315.3683075	0.543806486	0.69977814	0.53616181
Mandalselva	022.Z	2010	1321.962602	1914.713364	252.2984173	1546.132292	2944.882373	424.425183	0.551949112	0.70661752	0.54147645
Mandalselva	022.Z	2011	1327.552553	1910.735659	262.1020934	1702.32264	2773.5798	391.1904586	0.54536978	0.689865691	0.552653846
Mandalselva	022.Z	2012	1255.52138	1946.282957	264.065107	1712.760787	2677.335727	412.4988494	0.541546087	0.703454004	0.548801775
Mandalselva	022.Z	2013	1226.217398	1952.840073	249.3703692	1601.708491	2709.724722	401.2588247	0.546396968	0.695738968	0.548570465
Mandalselva	022.Z	2014	1252.937635	1949.763405	259.3761585	1653.305524	2679.62499	390.4925847	0.546967143	0.699455655	0.545032503
Mandalselva	022.Z	2015	1262.904383	1906.690785	265.6202628	1567.172084	2987.691481	370.1449307	0.551318105	0.702105115	0.55157313
Mandalselva	022.Z	2016	1274.323878	1985.900573	251.2111291	1593.456507	2825.265786	417.5403412	0.55173632	0.694726458	0.554584802
Mandalselva	022.Z	2017	1294.13541	1922.5954	269.312014	1825.103919	3027.915748	443.5059729	0.552878507	0.693702617	0.548168611
Mandalselva	022.Z	2018	1269.999253	1960.798362	253.7271973	1613.381632	2760.641523	498.3811015	0.551212058	0.702083422	0.542921857
Mandalselva	022.Z	2019	1258.871555	1884.292369	247.0625689	1569.845196	2726.871642	377.4426365	0.550170827	0.691524143	0.550423502
Nidelva_i_Arendal	019.Z	1993	130.3150853	71.44477751	5.620618477	366.3708015	295.7041005	13.16122744	0.547327796	0.695524401	0.545713329
Nidelva_i_Arendal	019.Z	1994	129.3731077	82.01823069	3.926891582	358.931827	343.3057011	24.36999031	0.553725166	0.711162761	0.55503622
Nidelva_i_Arendal	019.Z	1995	127.0078811	80.82232118	8.356315316	359.2299489	313.8520076	17.91241997	0.542390197	0.695726726	0.547139693
Nidelva_i_Arendal	019.Z	1996	131.9851303	65.28378656	4.73825523	347.7396894	317.4479463	20.4054322	0.553738287	0.707559431	0.544260453
Nidelva_i_Arendal	019.Z	1997	126.7608139	77.18545394	4.630744253	341.2197603	317.5669203	15.8173583	0.544419053	0.703641322	0.551279078
Nidelva_i_Arendal	019.Z	1998	125.9684252	86.77607267	0	342.7695573	272.5298509	0	0.541784329	0.70180578	0.550799446
Nidelva_i_Arendal	019.Z	1999	127.4270558	87.14085502	4.504886368	369.5082459	287.9108768	26.02644436	0.547488577	0.697953186	0.551807048
Nidelva_i_Arendal	019.Z	2000	133.5287276	76.7272956	3.827303878	365.6451036	327.3304735	5.562441877	0.546169147	0.698920881	0.559263968
Nidelva_i_Arendal	019.Z	2001	128.5747759	72.35895394	4.241051056	347.3915659	359.9711493	13.74544648	0.550787061	0.69238114	0.549823297
Nidelva_i_Arendal	019.Z	2002	129.0059911	86.07713674	5.158555168	346.3784032	290.0201116	34.07807759	0.540395886	0.691109946	0.552099994
Nidelva_i_Arendal	019.Z	2003	127.5507835	86.0622081	4.454114063	334.3968028	291.1330277	10.62499807	0.548417724	0.705714071	0.551437099
Nidelva_i_Arendal	019.Z	2004	135.7696225	79.33031756	3.842631727	342.5145924	355.106489	5.737638907	0.550577159	0.707354473	0.5448038
Nidelva_i_Arendal	019.Z	2005	131.9998808	76.90491713	4.034904006	343.290066	331.3270918	18.86805009	0.560436392	0.701371172	0.541029946
Nidelva_i_Arendal	019.Z	2006	130.4613645	63.70907699	3.536527913	353.0034141	262.4314966	6.792689643	0.550238612	0.700598054	0.558850818
Nidelva_i_Arendal	019.Z	2007	132.1584865	80.36497787	8.703678007	367.7233404	322.0117571	32.91073624	0.556117728	0.69733726	0.550367588
Nidelva_i_Arendal	019.Z	2008	124.5294904	83.66056018	4.730451526	357.2044702	350.1701704	19.32021935	0.547883527	0.703342035	0.551191188
Nidelva_i_Arendal	019.Z	2009	123.8680383	85.03980633	4.151685748	348.5413686	338.082901	12.92665493	0.540922836	0.696371976	0.534388356
Nidelva_i_Arendal	019.Z	2010	127.9181818	71.10203723	4.693458296	362.6874553	341.3598773	19.5430206	0.543814986	0.698968147	0.548131894
Nidelva_i_Arendal	019.Z	2011	127.5208321	79.99122577	3.910254777	310.1654985	311.7099543	6.701660204	0.545867813	0.698062372	0.558607825
Nidelva_i_Arendal	019.Z	2012	126.5890962	78.3927274	4.451695402	330.0090393	314.3011144	18.16363899	0.545501303	0.703841022	0.549641873
Nidelva_i_Arendal	019.Z	2013	129.0963759	82.8472864	3.719888345	345.0705478	348.7788734	6.555506369	0.546153476	0.699112737	0.549491292
Nidelva_i_Arendal	019.Z	2014	127.8933145	75.01293789	8.171065785	385.1771341	307.477343	35.37678732	0.552203883	0.700195951	0.549258058
Nidelva_i_Arendal	019.Z	2015	132.9004778	75.82814421	5.314569725	355.6895119	285.0928443	32.37527843	0.555650151	0.694474572	0.553467981
Nidelva_i_Arendal	019.Z	2016	129.4574957	79.82747685	3.915034656	362.6642259	352.2986122	10.4378944	0.546353986	0.703495105	0.545131408
Nidelva_i_Arendal	019.Z	2017	129.4185577	77.38859152	4.017618513	368.1094055	310.9788386	15.1172647	0.548611575	0.696707694	0.549228147
Nidelva_i_Arendal	019.Z	2018	130.9364231	88.06001308	0	347.2101575	314.8571138	0	0.551400617	0.705770469	0.553812804
Nidelva_i_Arendal	019.Z	2019	132.9316196	81.10319642	4.783934646	348.9638005	328.2062097	11.00343511	0.555395392	0.704899931	0.539169512
Otra	021.Z	1993	640.8284397	1269.634685	190.0779123	625.8866617	1772.640332	314.714626	0.400332525	0.699688906	0.551591754
Otra	021.Z	1994	653.9810271	1260.248232	203.6085992	827.2606491	1553.194573	276.3157691	0.391983962	0.702834479	0.549302213
Otra	021.Z	1995	632.9271247	1293.811501	198.9692709	637.8972666	1701.898442	328.4213235	0.40353987	0.702842861	0.552895052
Otra	021.Z	1996	637.5213478	1296.028099	185.0657095	755.5604819	1698.78808	349.0677282	0.400266628	0.707579777	0.551084121
Otra	021.Z	1997	702.0669683	1277.405062	218.5635971	964.5508639	1641.539678	287.5802271	0.40990069	0.694850371	0.545639746
Otra	021.Z	1998	665.3906993	1342.282344	211.6129177	747.0663153	1620.650875	335.0916238	0.39163448	0.705343241	0.547819995
Otra	021.Z	1999	635.5146852	1245.546289	141.1041117	697.156942	1613.350531	285.3942213	0.400881708	0.698864668	0.549244985
Otra	021.Z	2000	680.1251865	1238.862691	161.1876328	740.8614196	2010.957993	401.2197922	0.401070828	0.707416546	0.555764386
Otra	021.Z	2001	669.3938296	1294.429426	201.3132643	795.4411277	1649.154267	264.1916311	0.397179958	0.709794723	0.550989941
Otra	021.Z	2002	614.6995404	1268.800196	154.2011481	853.0881662	1839.957282	265.5491795	0.403181761	0.708657593	0.553925996
Otra	021.Z	2003	637.6986188	1208.476754	182.1823401	872.6548412	1834.775003	286.801398	0.401219346	0.698218994	0.547330866
Otra	021.Z	2004	705.6347896	1230.39327	210.2576748	825.5408043	1997.045437	321.8092367	0.405919202	0.700854207	0.555817426
Otra	021.Z	2005	636.8960691	1252.585193	191.0114277	807.4972845	1714.34131	299.3005272	0.390639781	0.708018381	0.552049608
Otra	021.Z	2006	647.0286606	1320.824363	205.8653282	895.3351179	1754.759706	352.4750184	0.402417528	0.70751507	0.551071697
Otra	021.Z	2007	626.618	1336.689132	127.6366177	834.2217709	1835.841158	254.0611979	0.391104051	0.699248116	0.541948078
Otra	021.Z	2008	699.7112829	1255.519077	179.8977526	792.4672786	1776.286542	236.5456527	0.400553646	0.708449556	0.549982986
Otra	021.Z	2009	654.4737721	1311.211878	154.308235	853.4410955	1961.085389	232.4821467	0.399856615	0.70702428	0.552322508
Otra	021.Z	2010	685.3355913	1315.132285	194.148194	878.4933731	1902.433619	270.215127	0.409771198	0.700285946	0.550436989
Otra	021.Z	2011	636.2414544	1345.826342	171.5786595	670.4797134	1907.519338	254.0125387	0.399197653	0.699291624	0.551084677
Otra	021.Z	2012	602.3356148	1254.407189	175.246801	735.9400674	1732.063388	318.1664375	0.39940494	0.698279204	0.546918154
Otra	021.Z	2013	689.6225803	1253.70563	196.1481516	824.6878431	1525.025278	254.3286255	0.403070543	0.696990876	0.550448225
Otra	021.Z	2014	653.5796479	1209.968786	186.6825846	720.1028031	2000.896169	330.8648162	0.399372627	0.697343127	0.545701519
Otra	021.Z	2015	636.9168836	1265.25317	196.1338859	877.6179349	1773.174968	300.2986113	0.396049715	0.702624464	0.559951715
Otra	021.Z	2016	629.3344667	1272.410794	179.5792525	832.49304	1712.048737	311.8072771	0.397420773	0.708310565	0.539867615
Otra	021.Z	2017	673.5323839	1218.532059	154.3652743	802.8553213	1865.452295	290.8810012	0.400145335	0.700766717	0.54888942
Otra	021.Z	2018	643.0332665	1270.269875	146.6573612	744.6822307	2003.62139	325.5004506	0.401106695	0.700774695	0.55082009
Otra	021.Z	2019	607.9257161	1259.853088	185.4050273	667.4952307	1541.152903	295.9468712	0.404474841	0.697691425	0.553295272
Songdalselva(S?ne)	022.1Z	1993	2.654821911	0	0	17.27407737	0	0	0.554515846	0.706143522	0.566237088
Songdalselva(S?ne)	022.1Z	1994	2.774460012	0	0	17.61336015	2.60195892	0	0.542880097	0.698716841	0.541148422
Songdalselva(S?ne)	022.1Z	1995	2.844734474	0	0	12.94547002	6.218985661	0	0.541806757	0.706898261	0.552760158
Songdalselva(S?ne)	022.1Z	1996	2.796895378	0	0	14.60085064	6.367702384	0	0.550496478	0.702216307	0.552270783
Songdalselva(S?ne)	022.1Z	1997	2.951963846	0	0	9.432084051	2.240327415	0	0.551196729	0.701477493	0.550115308
Songdalselva(S?ne)	022.1Z	1998	2.696482018	0	0	21.45470182	3.867505744	0	0.546494437	0.701965822	0.55249534
Songdalselva(S?ne)	022.1Z	1999	2.571271186	0	0	12.95626071	8.507849333	0	0.546557853	0.704659529	0.558073534
Songdalselva(S?ne)	022.1Z	2000	2.701373295	0	0	14.31192418	0	0	0.550016378	0.704914031	0.551026309
Songdalselva(S?ne)	022.1Z	2001	2.819727871	0	0	11.84966799	3.581631621	0	0.556096126	0.702855324	0.545314822
Songdalselva(S?ne)	022.1Z	2002	2.696776948	0	0	15.80225202	3.63400361	0	0.546942023	0.69734286	0.550481787
Songdalselva(S?ne)	022.1Z	2003	2.616249785	0	0	11.75692937	7.17165116	0	0.549788972	0.689316352	0.542489628
Songdalselva(S?ne)	022.1Z	2004	2.795809235	0	0	16.3324408	5.607796679	0	0.54358019	0.698384869	0.555649293
Songdalselva(S?ne)	022.1Z	2005	2.628846982	0	0	14.73396939	3.119717352	0	0.551539778	0.694453968	0.544363481
Songdalselva(S?ne)	022.1Z	2006	2.772242202	0	0	16.74248436	6.272844552	0	0.550996605	0.694889019	0.54122911
Songdalselva(S?ne)	022.1Z	2007	2.642232247	0	0	11.94113706	3.83897	0	0.544274745	0.695524903	0.544199075
Songdalselva(S?ne)	022.1Z	2008	2.935193608	0	0	14.21353784	7.704760294	0	0.554221353	0.703387778	0.546553355
Songdalselva(S?ne)	022.1Z	2009	2.84301481	0	0	10.82973025	6.287280094	0	0.550633829	0.711836779	0.545957892
Songdalselva(S?ne)	022.1Z	2010	2.736952156	0	0	13.59774084	7.84569223	0	0.548488723	0.695192481	0.548256086
Songdalselva(S?ne)	022.1Z	2011	2.835627644	0	0	13.28861982	2.736668253	0	0.552239651	0.705487976	0.552449386
Songdalselva(S?ne)	022.1Z	2012	2.803344606	0	0	11.96846624	6.074639438	0	0.548011004	0.705464342	0.552345416
Songdalselva(S?ne)	022.1Z	2013	2.607095236	0	0	17.05497685	3.235935864	0	0.54352718	0.695553728	0.548927921
Songdalselva(S?ne)	022.1Z	2014	2.7475467	0	0	18.17544192	3.326746305	0	0.550591764	0.692787434	0.551973883
Songdalselva(S?ne)	022.1Z	2015	2.85587982	0	0	11.19728987	7.160873829	0	0.547781528	0.697980302	0.556835526
Songdalselva(S?ne)	022.1Z	2016	2.620206068	0	0	12.63678603	7.330932132	0	0.55082732	0.700286149	0.547970157
Songdalselva(S?ne)	022.1Z	2017	2.892707829	0	0	11.71162437	3.113735011	0	0.548275446	0.703419161	0.557431723
Songdalselva(S?ne)	022.1Z	2018	2.880040487	0	0	16.8929029	3.98371581	0	0.549042288	0.702245675	0.547838162
Songdalselva(S?ne)	022.1Z	2019	2.923163339	0	0	11.95236045	3.770377474	0	0.547598316	0.698135566	0.554914908
Tovdalselva	020.Z	1993	127.1291094	162.1520752	31.7927878	322.9514783	429.2346091	102.3171026	0.544155013	0.698034276	0.539445097
Tovdalselva	020.Z	1994	131.6818333	147.7151723	36.93612612	324.5636802	479.8521717	88.29547549	0.552674786	0.696120022	0.544455321
Tovdalselva	020.Z	1995	128.0128101	141.1537625	32.23113066	248.7503114	380.1086662	80.31944311	0.541848955	0.70482659	0.545785656
Tovdalselva	020.Z	1996	127.9198305	153.4897208	39.49987585	343.3278322	515.5778322	94.20819062	0.543943655	0.703324673	0.548480801
Tovdalselva	020.Z	1997	133.8112811	151.1455249	40.82750145	345.9834563	497.4063735	67.32326028	0.549085335	0.699336124	0.552441281
